instant,date,season,year,month,hour,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_count,bln,musim,cuaca
17035,2012-12-17,4,1,12,13,0,1,Weekday,2,0.4,0.4091,0.87,0.1343,16,194,210,Dec,Winter,Cloudy
17036,2012-12-17,4,1,12,14,0,1,Weekday,2,0.4,0.4091,0.87,0.0896,12,169,181,Dec,Winter,Cloudy
17037,2012-12-17,4,1,12,15,0,1,Weekday,2,0.42,0.4242,0.88,0.0,15,196,211,Dec,Winter,Cloudy
17038,2012-12-17,4,1,12,16,0,1,Weekday,3,0.4,0.4091,0.94,0.2537,15,287,302,Dec,Winter,Light Snow
17039,2012-12-17,4,1,12,17,0,1,Weekday,2,0.4,0.4091,0.94,0.2537,17,478,495,Dec,Winter,Cloudy
17040,2012-12-17,4,1,12,18,0,1,Weekday,2,0.4,0.4091,0.94,0.0896,14,493,507,Dec,Winter,Cloudy
17041,2012-12-17,4,1,12,19,0,1,Weekday,2,0.42,0.4242,0.88,0.1343,7,333,340,Dec,Winter,Cloudy
17042,2012-12-17,4,1,12,20,0,1,Weekday,2,0.42,0.4242,0.94,0.2537,8,192,200,Dec,Winter,Cloudy
17043,2012-12-17,4,1,12,21,0,1,Weekday,2,0.42,0.4242,0.94,0.1343,6,114,120,Dec,Winter,Cloudy
17044,2012-12-17,4,1,12,22,0,1,Weekday,2,0.42,0.4242,0.94,0.1343,5,49,54,Dec,Winter,Cloudy
17045,2012-12-17,4,1,12,23,0,1,Weekday,3,0.42,0.4242,0.94,0.2239,6,41,47,Dec,Winter,Light Snow
17046,2012-12-18,4,1,12,0,0,2,Weekday,2,0.44,0.4394,0.94,0.1343,0,18,18,Dec,Winter,Cloudy
17047,2012-12-18,4,1,12,1,0,2,Weekday,2,0.44,0.4394,0.94,0.1343,0,15,15,Dec,Winter,Cloudy
17048,2012-12-18,4,1,12,2,0,2,Weekday,2,0.44,0.4394,0.88,0.2239,2,5,7,Dec,Winter,Cloudy
17049,2012-12-18,4,1,12,3,0,2,Weekday,1,0.42,0.4242,0.88,0.194,0,5,5,Dec,Winter,Clear
17050,2012-12-18,4,1,12,4,0,2,Weekday,1,0.42,0.4242,0.82,0.1642,3,5,8,Dec,Winter,Clear
17051,2012-12-18,4,1,12,5,0,2,Weekday,1,0.38,0.3939,0.87,0.0896,0,36,36,Dec,Winter,Clear
17052,2012-12-18,4,1,12,6,0,2,Weekday,1,0.36,0.3485,0.93,0.1642,1,117,118,Dec,Winter,Clear
17053,2012-12-18,4,1,12,7,0,2,Weekday,1,0.36,0.3485,0.93,0.1343,4,351,355,Dec,Winter,Clear
17054,2012-12-18,4,1,12,8,0,2,Weekday,1,0.38,0.3939,0.94,0.0,10,652,662,Dec,Winter,Clear
17055,2012-12-18,4,1,12,9,0,2,Weekday,1,0.4,0.4091,0.87,0.0896,19,307,326,Dec,Winter,Clear
17056,2012-12-18,4,1,12,10,0,2,Weekday,1,0.44,0.4394,0.77,0.0896,22,162,184,Dec,Winter,Clear
17057,2012-12-18,4,1,12,11,0,2,Weekday,1,0.48,0.4697,0.63,0.2239,58,211,269,Dec,Winter,Clear
17058,2012-12-18,4,1,12,12,0,2,Weekday,3,0.48,0.4697,0.48,0.2537,49,264,313,Dec,Winter,Light Snow
17059,2012-12-18,4,1,12,13,0,2,Weekday,1,0.5,0.4848,0.42,0.2836,51,235,286,Dec,Winter,Clear
17060,2012-12-18,4,1,12,14,0,2,Weekday,1,0.46,0.4545,0.47,0.4478,56,191,247,Dec,Winter,Clear
17061,2012-12-18,4,1,12,15,0,2,Weekday,1,0.46,0.4545,0.44,0.4925,28,218,246,Dec,Winter,Clear
17062,2012-12-18,4,1,12,16,0,2,Weekday,1,0.44,0.4394,0.41,0.4627,40,323,363,Dec,Winter,Clear
17063,2012-12-18,4,1,12,17,0,2,Weekday,1,0.4,0.4091,0.47,0.4478,39,533,572,Dec,Winter,Clear
17064,2012-12-18,4,1,12,18,0,2,Weekday,1,0.38,0.3939,0.46,0.3284,13,512,525,Dec,Winter,Clear
17065,2012-12-18,4,1,12,19,0,2,Weekday,1,0.38,0.3939,0.46,0.3881,19,334,353,Dec,Winter,Clear
17066,2012-12-18,4,1,12,20,0,2,Weekday,1,0.36,0.3333,0.5,0.2537,4,264,268,Dec,Winter,Clear
17067,2012-12-18,4,1,12,21,0,2,Weekday,1,0.36,0.3485,0.5,0.2239,9,159,168,Dec,Winter,Clear
17068,2012-12-18,4,1,12,22,0,2,Weekday,1,0.34,0.3333,0.49,0.0,5,127,132,Dec,Winter,Clear
17069,2012-12-18,4,1,12,23,0,2,Weekday,1,0.34,0.3485,0.49,0.0896,1,80,81,Dec,Winter,Clear
17070,2012-12-19,4,1,12,0,0,3,Weekday,1,0.3,0.3182,0.61,0.0,6,35,41,Dec,Winter,Clear
17071,2012-12-19,4,1,12,1,0,3,Weekday,1,0.3,0.3182,0.65,0.0896,1,14,15,Dec,Winter,Clear
17072,2012-12-19,4,1,12,2,0,3,Weekday,1,0.28,0.303,0.65,0.0896,1,2,3,Dec,Winter,Clear
17073,2012-12-19,4,1,12,3,0,3,Weekday,1,0.26,0.2727,0.75,0.1343,0,5,5,Dec,Winter,Clear
17074,2012-12-19,4,1,12,4,0,3,Weekday,1,0.24,0.2424,0.75,0.1343,1,6,7,Dec,Winter,Clear
17075,2012-12-19,4,1,12,5,0,3,Weekday,1,0.26,0.2879,0.75,0.0896,2,29,31,Dec,Winter,Clear
17076,2012-12-19,4,1,12,6,0,3,Weekday,1,0.24,0.2576,0.75,0.0896,3,109,112,Dec,Winter,Clear
17077,2012-12-19,4,1,12,7,0,3,Weekday,1,0.26,0.2727,0.75,0.1343,3,360,363,Dec,Winter,Clear
17078,2012-12-19,4,1,12,8,0,3,Weekday,1,0.24,0.2576,0.87,0.1045,13,665,678,Dec,Winter,Clear
17079,2012-12-19,4,1,12,9,0,3,Weekday,1,0.28,0.2879,0.75,0.1045,8,309,317,Dec,Winter,Clear
17080,2012-12-19,4,1,12,10,0,3,Weekday,1,0.32,0.3333,0.7,0.1045,17,147,164,Dec,Winter,Clear
17081,2012-12-19,4,1,12,11,0,3,Weekday,1,0.4,0.4091,0.54,0.2239,31,169,200,Dec,Winter,Clear
17082,2012-12-19,4,1,12,12,0,3,Weekday,1,0.4,0.4091,0.54,0.2836,33,203,236,Dec,Winter,Clear
17083,2012-12-19,4,1,12,13,0,3,Weekday,1,0.42,0.4242,0.5,0.194,30,183,213,Dec,Winter,Clear
17084,2012-12-19,4,1,12,14,0,3,Weekday,1,0.42,0.4242,0.5,0.194,33,185,218,Dec,Winter,Clear
17085,2012-12-19,4,1,12,15,0,3,Weekday,1,0.42,0.4242,0.5,0.2836,28,209,237,Dec,Winter,Clear
17086,2012-12-19,4,1,12,16,0,3,Weekday,1,0.42,0.4242,0.5,0.3582,37,297,334,Dec,Winter,Clear
17087,2012-12-19,4,1,12,17,0,3,Weekday,1,0.4,0.4091,0.5,0.3881,26,536,562,Dec,Winter,Clear
17088,2012-12-19,4,1,12,18,0,3,Weekday,1,0.38,0.3939,0.5,0.3582,23,546,569,Dec,Winter,Clear
17089,2012-12-19,4,1,12,19,0,3,Weekday,1,0.38,0.3939,0.5,0.3881,7,329,336,Dec,Winter,Clear
17090,2012-12-19,4,1,12,20,0,3,Weekday,1,0.36,0.3485,0.57,0.2239,10,231,241,Dec,Winter,Clear
17091,2012-12-19,4,1,12,21,0,3,Weekday,1,0.34,0.3182,0.61,0.2239,4,164,168,Dec,Winter,Clear
17092,2012-12-19,4,1,12,22,0,3,Weekday,1,0.34,0.3485,0.61,0.0896,12,117,129,Dec,Winter,Clear
17093,2012-12-19,4,1,12,23,0,3,Weekday,1,0.32,0.3333,0.66,0.1343,4,84,88,Dec,Winter,Clear
17094,2012-12-20,4,1,12,0,0,4,Weekday,1,0.32,0.3333,0.61,0.1343,2,40,42,Dec,Winter,Clear
17095,2012-12-20,4,1,12,1,0,4,Weekday,1,0.32,0.3485,0.66,0.0,1,19,20,Dec,Winter,Clear
17096,2012-12-20,4,1,12,2,0,4,Weekday,1,0.32,0.3485,0.66,0.0,2,6,8,Dec,Winter,Clear
17097,2012-12-20,4,1,12,3,0,4,Weekday,2,0.3,0.3182,0.7,0.0896,1,3,4,Dec,Winter,Cloudy
17098,2012-12-20,4,1,12,4,0,4,Weekday,2,0.3,0.3182,0.7,0.0896,0,6,6,Dec,Winter,Cloudy
17099,2012-12-20,4,1,12,5,0,4,Weekday,2,0.3,0.3182,0.7,0.1045,0,35,35,Dec,Winter,Cloudy
17100,2012-12-20,4,1,12,6,0,4,Weekday,2,0.3,0.3333,0.65,0.0,4,114,118,Dec,Winter,Cloudy
17101,2012-12-20,4,1,12,7,0,4,Weekday,2,0.3,0.3333,0.7,0.0,4,346,350,Dec,Winter,Cloudy
17102,2012-12-20,4,1,12,8,0,4,Weekday,2,0.3,0.3333,0.7,0.0,14,585,599,Dec,Winter,Cloudy
17103,2012-12-20,4,1,12,9,0,4,Weekday,2,0.3,0.3333,0.7,0.0,14,303,317,Dec,Winter,Cloudy
17104,2012-12-20,4,1,12,10,0,4,Weekday,2,0.32,0.3333,0.66,0.0,23,138,161,Dec,Winter,Cloudy
17105,2012-12-20,4,1,12,11,0,4,Weekday,2,0.34,0.3182,0.57,0.2239,22,168,190,Dec,Winter,Cloudy
17106,2012-12-20,4,1,12,12,0,4,Weekday,2,0.36,0.3485,0.53,0.1642,31,181,212,Dec,Winter,Cloudy
17107,2012-12-20,4,1,12,13,0,4,Weekday,2,0.36,0.3485,0.57,0.194,46,171,217,Dec,Winter,Cloudy
17108,2012-12-20,4,1,12,14,0,4,Weekday,2,0.36,0.3485,0.53,0.194,43,171,214,Dec,Winter,Cloudy
17109,2012-12-20,4,1,12,15,0,4,Weekday,2,0.34,0.3333,0.57,0.194,33,216,249,Dec,Winter,Cloudy
17110,2012-12-20,4,1,12,16,0,4,Weekday,2,0.34,0.303,0.53,0.3284,21,281,302,Dec,Winter,Cloudy
17111,2012-12-20,4,1,12,17,0,4,Weekday,2,0.34,0.3333,0.66,0.194,25,450,475,Dec,Winter,Cloudy
17112,2012-12-20,4,1,12,18,0,4,Weekday,2,0.34,0.3333,0.71,0.194,22,359,381,Dec,Winter,Cloudy
17113,2012-12-20,4,1,12,19,0,4,Weekday,3,0.34,0.3182,0.71,0.2537,3,115,118,Dec,Winter,Light Snow
17114,2012-12-20,4,1,12,20,0,4,Weekday,3,0.34,0.3333,0.76,0.1642,1,49,50,Dec,Winter,Light Snow
17115,2012-12-20,4,1,12,21,0,4,Weekday,3,0.34,0.3333,0.76,0.1642,1,25,26,Dec,Winter,Light Snow
17116,2012-12-20,4,1,12,22,0,4,Weekday,3,0.34,0.3333,0.87,0.194,1,20,21,Dec,Winter,Light Snow
17117,2012-12-20,4,1,12,23,0,4,Weekday,3,0.4,0.4091,0.82,0.2985,0,13,13,Dec,Winter,Light Snow
17118,2012-12-21,1,1,12,0,0,5,Weekday,3,0.42,0.4242,0.88,0.2985,0,17,17,Dec,Spring,Light Snow
17119,2012-12-21,1,1,12,1,0,5,Weekday,3,0.44,0.4394,0.88,0.3881,2,7,9,Dec,Spring,Light Snow
17120,2012-12-21,1,1,12,2,0,5,Weekday,3,0.46,0.4545,0.94,0.3881,0,3,3,Dec,Spring,Light Snow
17121,2012-12-21,1,1,12,3,0,5,Weekday,3,0.46,0.4545,0.94,0.3881,0,3,3,Dec,Spring,Light Snow
17122,2012-12-21,1,1,12,4,0,5,Weekday,2,0.36,0.3182,0.71,0.4925,1,5,6,Dec,Spring,Cloudy
17123,2012-12-21,1,1,12,5,0,5,Weekday,2,0.34,0.303,0.76,0.4179,0,13,13,Dec,Spring,Cloudy
17124,2012-12-21,1,1,12,6,0,5,Weekday,2,0.34,0.2879,0.57,0.5821,4,76,80,Dec,Spring,Cloudy
17125,2012-12-21,1,1,12,7,0,5,Weekday,2,0.32,0.3182,0.57,0.194,3,205,208,Dec,Spring,Cloudy
17126,2012-12-21,1,1,12,8,0,5,Weekday,2,0.32,0.303,0.57,0.2836,8,464,472,Dec,Spring,Cloudy
17127,2012-12-21,1,1,12,9,0,5,Weekday,2,0.32,0.2727,0.45,0.5522,2,265,267,Dec,Spring,Cloudy
17128,2012-12-21,1,1,12,10,0,5,Weekday,1,0.32,0.2879,0.42,0.4627,8,146,154,Dec,Spring,Clear
17129,2012-12-21,1,1,12,11,0,5,Weekday,2,0.32,0.2879,0.42,0.4179,12,150,162,Dec,Spring,Cloudy
17130,2012-12-21,1,1,12,12,0,5,Weekday,2,0.32,0.2879,0.39,0.3582,25,199,224,Dec,Spring,Cloudy
17131,2012-12-21,1,1,12,13,0,5,Weekday,2,0.32,0.2879,0.39,0.4179,26,214,240,Dec,Spring,Cloudy
17132,2012-12-21,1,1,12,14,0,5,Weekday,2,0.32,0.2879,0.39,0.4478,20,199,219,Dec,Spring,Cloudy
17133,2012-12-21,1,1,12,15,0,5,Weekday,2,0.3,0.2727,0.42,0.3881,29,234,263,Dec,Spring,Cloudy
17134,2012-12-21,1,1,12,16,0,5,Weekday,2,0.3,0.2727,0.39,0.3284,28,253,281,Dec,Spring,Cloudy
17135,2012-12-21,1,1,12,17,0,5,Weekday,2,0.26,0.2273,0.56,0.3284,24,297,321,Dec,Spring,Cloudy
17136,2012-12-21,1,1,12,18,0,5,Weekday,2,0.26,0.2273,0.56,0.2985,7,236,243,Dec,Spring,Cloudy
17137,2012-12-21,1,1,12,19,0,5,Weekday,1,0.28,0.2576,0.45,0.2985,5,148,153,Dec,Spring,Clear
17138,2012-12-21,1,1,12,20,0,5,Weekday,1,0.28,0.2727,0.41,0.2537,8,104,112,Dec,Spring,Clear
17139,2012-12-21,1,1,12,21,0,5,Weekday,1,0.26,0.2273,0.41,0.4179,2,68,70,Dec,Spring,Clear
17140,2012-12-21,1,1,12,22,0,5,Weekday,1,0.26,0.2273,0.44,0.2985,6,57,63,Dec,Spring,Clear
17141,2012-12-21,1,1,12,23,0,5,Weekday,1,0.26,0.2424,0.44,0.2836,1,39,40,Dec,Spring,Clear
17142,2012-12-22,1,1,12,0,0,6,Weekend,1,0.26,0.2121,0.44,0.5821,1,30,31,Dec,Spring,Clear
17143,2012-12-22,1,1,12,1,0,6,Weekend,1,0.26,0.2121,0.44,0.4478,1,34,35,Dec,Spring,Clear
17144,2012-12-22,1,1,12,2,0,6,Weekend,1,0.26,0.2121,0.44,0.5224,0,23,23,Dec,Spring,Clear
17145,2012-12-22,1,1,12,3,0,6,Weekend,1,0.26,0.2121,0.48,0.4478,0,7,7,Dec,Spring,Clear
17146,2012-12-22,1,1,12,4,0,6,Weekend,1,0.26,0.2576,0.48,0.194,3,2,5,Dec,Spring,Clear
17147,2012-12-22,1,1,12,5,0,6,Weekend,1,0.26,0.2273,0.48,0.4179,0,5,5,Dec,Spring,Clear
17148,2012-12-22,1,1,12,6,0,6,Weekend,1,0.26,0.2273,0.44,0.4179,0,13,13,Dec,Spring,Clear
17149,2012-12-22,1,1,12,7,0,6,Weekend,1,0.26,0.2273,0.44,0.4179,2,18,20,Dec,Spring,Clear
17150,2012-12-22,1,1,12,8,0,6,Weekend,1,0.26,0.2121,0.44,0.6119,0,29,29,Dec,Spring,Clear
17151,2012-12-22,1,1,12,9,0,6,Weekend,1,0.26,0.2273,0.48,0.3881,13,77,90,Dec,Spring,Clear
17152,2012-12-22,1,1,12,10,0,6,Weekend,1,0.26,0.2273,0.48,0.3284,13,105,118,Dec,Spring,Clear
17153,2012-12-22,1,1,12,11,0,6,Weekend,1,0.28,0.2576,0.41,0.3582,29,130,159,Dec,Spring,Clear
17154,2012-12-22,1,1,12,12,0,6,Weekend,1,0.3,0.2576,0.36,0.6567,18,128,146,Dec,Spring,Clear
17155,2012-12-22,1,1,12,13,0,6,Weekend,1,0.32,0.2879,0.36,0.4478,23,135,158,Dec,Spring,Clear
17156,2012-12-22,1,1,12,14,0,6,Weekend,1,0.32,0.2879,0.36,0.4627,20,141,161,Dec,Spring,Clear
17157,2012-12-22,1,1,12,15,0,6,Weekend,1,0.32,0.2727,0.33,0.5821,14,139,153,Dec,Spring,Clear
17158,2012-12-22,1,1,12,16,0,6,Weekend,1,0.3,0.2727,0.39,0.4478,23,124,147,Dec,Spring,Clear
17159,2012-12-22,1,1,12,17,0,6,Weekend,1,0.28,0.2576,0.41,0.2985,15,99,114,Dec,Spring,Clear
17160,2012-12-22,1,1,12,18,0,6,Weekend,1,0.26,0.2121,0.44,0.4627,7,75,82,Dec,Spring,Clear
17161,2012-12-22,1,1,12,19,0,6,Weekend,1,0.24,0.2121,0.48,0.3582,9,51,60,Dec,Spring,Clear
17162,2012-12-22,1,1,12,20,0,6,Weekend,1,0.24,0.2424,0.48,0.1642,6,55,61,Dec,Spring,Clear
17163,2012-12-22,1,1,12,21,0,6,Weekend,1,0.22,0.2121,0.51,0.2836,4,49,53,Dec,Spring,Clear
17164,2012-12-22,1,1,12,22,0,6,Weekend,1,0.22,0.2121,0.51,0.2836,1,38,39,Dec,Spring,Clear
17165,2012-12-22,1,1,12,23,0,6,Weekend,1,0.22,0.2273,0.51,0.194,3,37,40,Dec,Spring,Clear
17166,2012-12-23,1,1,12,0,0,0,Weekend,1,0.22,0.2121,0.47,0.2836,3,24,27,Dec,Spring,Clear
17167,2012-12-23,1,1,12,1,0,0,Weekend,1,0.22,0.2273,0.47,0.194,1,19,20,Dec,Spring,Clear
17168,2012-12-23,1,1,12,2,0,0,Weekend,1,0.2,0.2121,0.51,0.1642,1,17,18,Dec,Spring,Clear
17169,2012-12-23,1,1,12,3,0,0,Weekend,1,0.2,0.2121,0.51,0.1343,0,9,9,Dec,Spring,Clear
17170,2012-12-23,1,1,12,4,0,0,Weekend,1,0.2,0.2121,0.47,0.1343,1,3,4,Dec,Spring,Clear
17171,2012-12-23,1,1,12,5,0,0,Weekend,1,0.2,0.2576,0.51,0.0,0,6,6,Dec,Spring,Clear
17172,2012-12-23,1,1,12,6,0,0,Weekend,1,0.16,0.197,0.64,0.0896,4,5,9,Dec,Spring,Clear
17173,2012-12-23,1,1,12,7,0,0,Weekend,1,0.16,0.197,0.64,0.0896,3,16,19,Dec,Spring,Clear
17174,2012-12-23,1,1,12,8,0,0,Weekend,1,0.14,0.1667,0.69,0.1045,5,43,48,Dec,Spring,Clear
17175,2012-12-23,1,1,12,9,0,0,Weekend,1,0.2,0.2273,0.59,0.1045,7,49,56,Dec,Spring,Clear
17176,2012-12-23,1,1,12,10,0,0,Weekend,1,0.22,0.2273,0.64,0.194,26,67,93,Dec,Spring,Clear
17177,2012-12-23,1,1,12,11,0,0,Weekend,1,0.24,0.2273,0.52,0.194,48,104,152,Dec,Spring,Clear
17178,2012-12-23,1,1,12,12,0,0,Weekend,1,0.3,0.2879,0.42,0.194,52,144,196,Dec,Spring,Clear
17179,2012-12-23,1,1,12,13,0,0,Weekend,1,0.32,0.303,0.39,0.2239,63,123,186,Dec,Spring,Clear
17180,2012-12-23,1,1,12,14,0,0,Weekend,1,0.34,0.303,0.31,0.2985,57,118,175,Dec,Spring,Clear
17181,2012-12-23,1,1,12,15,0,0,Weekend,1,0.34,0.3333,0.34,0.1343,39,98,137,Dec,Spring,Clear
17182,2012-12-23,1,1,12,16,0,0,Weekend,1,0.34,0.3333,0.34,0.194,53,137,190,Dec,Spring,Clear
17183,2012-12-23,1,1,12,17,0,0,Weekend,1,0.32,0.3182,0.49,0.194,21,93,114,Dec,Spring,Clear
17184,2012-12-23,1,1,12,18,0,0,Weekend,1,0.3,0.303,0.45,0.1642,8,85,93,Dec,Spring,Clear
17185,2012-12-23,1,1,12,19,0,0,Weekend,1,0.3,0.3333,0.42,0.0,4,54,58,Dec,Spring,Clear
17186,2012-12-23,1,1,12,20,0,0,Weekend,1,0.26,0.303,0.65,0.0,0,52,52,Dec,Spring,Clear
17187,2012-12-23,1,1,12,21,0,0,Weekend,1,0.24,0.2879,0.7,0.0,4,38,42,Dec,Spring,Clear
17188,2012-12-23,1,1,12,22,0,0,Weekend,1,0.24,0.2576,0.6,0.1045,5,53,58,Dec,Spring,Clear
17189,2012-12-23,1,1,12,23,0,0,Weekend,1,0.24,0.2879,0.6,0.0,3,22,25,Dec,Spring,Clear
17190,2012-12-24,1,1,12,0,0,1,Weekday,1,0.22,0.2727,0.69,0.0,0,12,12,Dec,Spring,Clear
17191,2012-12-24,1,1,12,1,0,1,Weekday,1,0.22,0.2727,0.69,0.0,0,11,11,Dec,Spring,Clear
17192,2012-12-24,1,1,12,2,0,1,Weekday,1,0.2,0.2576,0.75,0.0,0,5,5,Dec,Spring,Clear
17193,2012-12-24,1,1,12,3,0,1,Weekday,1,0.2,0.2576,0.75,0.0,1,2,3,Dec,Spring,Clear
17194,2012-12-24,1,1,12,5,0,1,Weekday,1,0.18,0.197,0.8,0.1343,0,9,9,Dec,Spring,Clear
17195,2012-12-24,1,1,12,6,0,1,Weekday,1,0.2,0.2576,0.75,0.0,1,16,17,Dec,Spring,Clear
17196,2012-12-24,1,1,12,7,0,1,Weekday,1,0.2,0.2576,0.69,0.0,3,27,30,Dec,Spring,Clear
17197,2012-12-24,1,1,12,8,0,1,Weekday,1,0.22,0.2727,0.69,0.0,4,62,66,Dec,Spring,Clear
17198,2012-12-24,1,1,12,9,0,1,Weekday,2,0.24,0.2576,0.65,0.1045,17,68,85,Dec,Spring,Cloudy
17199,2012-12-24,1,1,12,10,0,1,Weekday,2,0.26,0.303,0.65,0.0,21,82,103,Dec,Spring,Cloudy
17200,2012-12-24,1,1,12,11,0,1,Weekday,2,0.26,0.2576,0.6,0.1642,20,104,124,Dec,Spring,Cloudy
17201,2012-12-24,1,1,12,12,0,1,Weekday,2,0.28,0.303,0.56,0.0896,22,113,135,Dec,Spring,Cloudy
17202,2012-12-24,1,1,12,13,0,1,Weekday,3,0.24,0.2576,0.81,0.1045,16,54,70,Dec,Spring,Light Snow
17203,2012-12-24,1,1,12,14,0,1,Weekday,3,0.24,0.2576,0.87,0.1045,13,33,46,Dec,Spring,Light Snow
17204,2012-12-24,1,1,12,15,0,1,Weekday,3,0.24,0.2273,0.87,0.2239,6,27,33,Dec,Spring,Light Snow
17205,2012-12-24,1,1,12,16,0,1,Weekday,3,0.24,0.2273,0.87,0.2239,6,27,33,Dec,Spring,Light Snow
17206,2012-12-24,1,1,12,17,0,1,Weekday,3,0.24,0.2424,0.93,0.1642,7,19,26,Dec,Spring,Light Snow
17207,2012-12-24,1,1,12,18,0,1,Weekday,3,0.24,0.2576,0.93,0.1045,6,20,26,Dec,Spring,Light Snow
17208,2012-12-24,1,1,12,19,0,1,Weekday,2,0.24,0.2424,0.93,0.1343,4,14,18,Dec,Spring,Cloudy
17209,2012-12-24,1,1,12,20,0,1,Weekday,3,0.24,0.2424,0.93,0.1343,6,17,23,Dec,Spring,Light Snow
17210,2012-12-24,1,1,12,21,0,1,Weekday,3,0.24,0.2576,0.93,0.0896,13,9,22,Dec,Spring,Light Snow
17211,2012-12-24,1,1,12,22,0,1,Weekday,2,0.24,0.2879,0.93,0.0,7,5,12,Dec,Spring,Cloudy
17212,2012-12-24,1,1,12,23,0,1,Weekday,3,0.24,0.2879,0.93,0.0,1,10,11,Dec,Spring,Light Snow
17213,2012-12-25,1,1,12,0,1,2,Weekend,3,0.24,0.2576,0.93,0.0896,3,10,13,Dec,Spring,Light Snow
17214,2012-12-25,1,1,12,1,1,2,Weekend,2,0.26,0.2576,0.87,0.1642,0,13,13,Dec,Spring,Cloudy
17215,2012-12-25,1,1,12,2,1,2,Weekend,2,0.26,0.2576,0.87,0.1642,0,7,7,Dec,Spring,Cloudy
17216,2012-12-25,1,1,12,4,1,2,Weekend,2,0.24,0.2576,0.87,0.0896,0,1,1,Dec,Spring,Cloudy
17217,2012-12-25,1,1,12,5,1,2,Weekend,2,0.22,0.2273,0.93,0.1343,2,1,3,Dec,Spring,Cloudy
17218,2012-12-25,1,1,12,6,1,2,Weekend,2,0.22,0.2273,0.93,0.1343,1,6,7,Dec,Spring,Cloudy
17219,2012-12-25,1,1,12,7,1,2,Weekend,2,0.22,0.2273,0.93,0.1642,0,6,6,Dec,Spring,Cloudy
17220,2012-12-25,1,1,12,8,1,2,Weekend,2,0.24,0.2879,0.87,0.0,1,10,11,Dec,Spring,Cloudy
17221,2012-12-25,1,1,12,9,1,2,Weekend,2,0.24,0.2576,0.87,0.0,7,21,28,Dec,Spring,Cloudy
17222,2012-12-25,1,1,12,10,1,2,Weekend,1,0.28,0.3182,0.81,0.0,11,21,32,Dec,Spring,Clear
17223,2012-12-25,1,1,12,11,1,2,Weekend,1,0.3,0.3182,0.75,0.0896,43,43,86,Dec,Spring,Clear
17224,2012-12-25,1,1,12,12,1,2,Weekend,1,0.32,0.3333,0.76,0.0896,62,52,114,Dec,Spring,Clear
17225,2012-12-25,1,1,12,13,1,2,Weekend,1,0.4,0.4091,0.5,0.3284,75,46,121,Dec,Spring,Clear
17226,2012-12-25,1,1,12,14,1,2,Weekend,1,0.38,0.3939,0.46,0.2985,58,68,126,Dec,Spring,Clear
17227,2012-12-25,1,1,12,15,1,2,Weekend,1,0.36,0.3333,0.5,0.2537,51,56,107,Dec,Spring,Clear
17228,2012-12-25,1,1,12,16,1,2,Weekend,2,0.36,0.3333,0.5,0.2537,48,38,86,Dec,Spring,Cloudy
17229,2012-12-25,1,1,12,17,1,2,Weekend,2,0.32,0.303,0.57,0.2537,16,34,50,Dec,Spring,Cloudy
17230,2012-12-25,1,1,12,18,1,2,Weekend,2,0.32,0.303,0.66,0.2537,20,23,43,Dec,Spring,Cloudy
17231,2012-12-25,1,1,12,19,1,2,Weekend,2,0.32,0.303,0.66,0.2239,16,20,36,Dec,Spring,Cloudy
17232,2012-12-25,1,1,12,20,1,2,Weekend,2,0.32,0.303,0.66,0.2836,11,29,40,Dec,Spring,Cloudy
17233,2012-12-25,1,1,12,21,1,2,Weekend,2,0.3,0.2879,0.65,0.194,8,26,34,Dec,Spring,Cloudy
17234,2012-12-25,1,1,12,22,1,2,Weekend,2,0.3,0.303,0.7,0.1642,3,16,19,Dec,Spring,Cloudy
17235,2012-12-25,1,1,12,23,1,2,Weekend,2,0.28,0.2727,0.65,0.2537,4,26,30,Dec,Spring,Cloudy
17236,2012-12-26,1,1,12,0,0,3,Weekday,2,0.28,0.2727,0.65,0.2537,1,8,9,Dec,Spring,Cloudy
17237,2012-12-26,1,1,12,1,0,3,Weekday,2,0.26,0.2273,0.65,0.2985,0,7,7,Dec,Spring,Cloudy
17238,2012-12-26,1,1,12,2,0,3,Weekday,2,0.26,0.2273,0.65,0.2985,0,1,1,Dec,Spring,Cloudy
17239,2012-12-26,1,1,12,3,0,3,Weekday,2,0.24,0.2121,0.7,0.3582,0,2,2,Dec,Spring,Cloudy
17240,2012-12-26,1,1,12,4,0,3,Weekday,1,0.22,0.197,0.69,0.3582,0,2,2,Dec,Spring,Clear
17241,2012-12-26,1,1,12,5,0,3,Weekday,2,0.22,0.2121,0.69,0.2836,0,11,11,Dec,Spring,Cloudy
17242,2012-12-26,1,1,12,6,0,3,Weekday,2,0.22,0.2121,0.69,0.2239,0,36,36,Dec,Spring,Cloudy
17243,2012-12-26,1,1,12,7,0,3,Weekday,3,0.2,0.1818,0.86,0.3284,0,26,26,Dec,Spring,Light Snow
17244,2012-12-26,1,1,12,8,0,3,Weekday,3,0.2,0.1818,0.86,0.3284,0,31,31,Dec,Spring,Light Snow
17245,2012-12-26,1,1,12,9,0,3,Weekday,3,0.2,0.1818,0.86,0.3284,1,22,23,Dec,Spring,Light Snow
17246,2012-12-26,1,1,12,10,0,3,Weekday,3,0.2,0.1818,0.86,0.2985,0,8,8,Dec,Spring,Light Snow
